LATITUDE,LONGITUD
41.02065833,-96.3779
40.72753611,-97.7196
40.92625,-96.509
40.94939167,-96.4565
41.26691389,-95.9519
40.56800833,-98.3544
40.349475,-101.969
41.24846667,-95.956
41.02296944,-96.2994
40.912875,-97.0919
41.31766667,-95.9674
40.55854722,-96.6293
41.25249167,-95.9848
40.63141667,-98.4775
40.82159444,-96.8538
40.16181667,-97.5476
42.71041389,-99.5895
42.84495556,-97.337
41.26010556,-95.9542
41.31950278,-96.024
41.23396111,-96.3305
40.66946944,-98.5922
40.79910278,-96.778
41.190775,-96.1967
41.71438333,-97.439
41.85473611,-97.4409
41.09239167,-96.043
40.70055833,-98.9502
41.90244722,-96.7657
41.02953056,-97.5978
42.6193,-97.6624
40.743025,-99.6952
42.10530833,-97.4269
41.36509167,-97.0422
41.00209167,-96.3224
41.97567778,-102.971
40.4074,-96.6661
40.80023889,-97.369
41.8213,-96.2316
40.91522778,-98.3785
40.69776667,-98.1282
40.82203611,-97.1133
41.13111944,-96.1389
40.82795556,-96.6058
41.275775,-96.0525
41.14016667,-95.9762
40.84845278,-97.6018
40.84275556,-96.6975
40.96771111,-98.4969
41.36473889,-96.1416
42.81505278,-102.184
41.84620278,-96.7107
40.92812222,-96.4494
42.23555278,-96.964
41.44641389,-96.4449
42.57148333,-100.537
40.56783889,-98.2974
41.06621944,-101.976
41.11978611,-101.657
40.84341389,-97.5979
40.85597778,-96.7226
41.23426389,-95.9838
40.99273056,-96.3535
41.28517222,-96.0701
40.59695,-98.2224
41.30635556,-96.2344
41.35760556,-95.9609
42.27853611,-98.3745
41.22700833,-95.9758
40.074125,-101.507
40.33858889,-100.645
41.247575,-96.2155
41.89606667,-103.714
40.59704167,-98.4042
40.71382222,-99.0448
41.19831944,-95.9878
40.56807778,-98.5065
42.84295833,-103.013
42.00761389,-96.9472
40.73136389,-99.4838
40.82281944,-97.9409
42.23553056,-97.0967
41.20411667,-95.9492
41.36476944,-96.0499
40.42305833,-97.6867
41.98633611,-97.4267
40.67713889,-95.9052
41.75746944,-99.1121
41.10430833,-99.3789
40.77916389,-96.7063
40.10526389,-95.5583
41.28514167,-96.0578
40.87574167,-96.7203
41.70916389,-103.298
40.69279722,-99.5186
40.34969444,-96.8666
41.03214167,-103.689
41.82988333,-97.5406
40.50974167,-99.5866
40.69235278,-99.1579
41.17758889,-97.4838
41.20493889,-96.3045
41.09969444,-96.2536
40.821725,-97.3117
41.54304444,-97.0591
40.46491389,-101.854
42.03245,-97.5375
42.32259444,-97.7488
42.3161,-97.3493
40.78052222,-98.7339
41.19075,-96.1389
41.25963333,-95.9678
41.16066111,-95.9588
41.35485833,-96.0078
41.32091389,-96.1916
40.53968056,-96.7086
41.86521389,-103.663
42.00069444,-104.048
41.10501389,-101.482
41.252375,-95.967
41.23455556,-96.5322
40.92706944,-95.9114
42.76918056,-97.407
40.82105833,-97.3448
40.81781944,-96.7934
36.20621111,-115.113
36.16245833,-115.092
36.03248333,-115.392
37.70648889,-117.231
39.13386944,-119.77
37.53155,-115.229
36.19590556,-115.108
39.47675,-119.797
36.198475,-115.28
36.15940556,-115.049
36.15902222,-115.082
36.03858611,-115.155
36.32696389,-115.308
36.18428333,-115.249
36.11505833,-115.087
36.177325,-115.206
36.13717222,-115.037
36.12981667,-115.186
36.04848889,-115.243
36.12525833,-115.109
77.7777,777.7777
39.56573333,-117.632
39.46415833,-119.783
39.89974722,-119.568
40.01780833,-118.675
36.28483056,-115.224
36.02412222,-115.1
36.08636389,-115.101
36.15906389,-115.21
38.61588056,-117.161
36.05315,-115.18
36.03225278,-115.026
40.88671111,-117.756
39.48411111,-117.247
36.12036111,-115.076
36.12645833,-115.34
36.11463056,-115.124
36.17378889,-115.107
36.14434167,-115.131
36.15915556,-115.246
36.10485278,-115.064
36.19590278,-115.035
36.17831667,-115.318
36.10592222,-115.203
36.10561389,-115.119
36.15891944,-115.12
35.98264444,-114.985
36.22700556,-115.08
36.10791667,-115.154
36.207475,-115.098
39.653875,-119.328
35.88541944,-115.224
36.19196111,-115.105
36.26624444,-115.159
39.23932778,-119.943
36.16657778,-115.193
36.14440278,-115.087
36.13705833,-115.325
36.21503889,-115.274
36.08481667,-115.033
36.13205278,-115.11
36.10473056,-115.208
36.17226111,-115.244
36.12572222,-115.279
36.07164444,-115.107
36.12971944,-115.118
36.14413611,-115.277
36.15119722,-115.074
36.12705556,-115.176
36.14431944,-115.316
36.36720833,-115.358
36.02265833,-115.517
35.73308333,-115.359
39.53665556,-119.795
39.89210833,-118.753
39.26441111,-119.58
39.36461111,-119.366
36.17348611,-115.227
38.20480833,-114.589
36.17408333,-115.24
36.04688056,-115.18
36.14390833,-115.166
36.05681111,-115.173
36.17885,-115.26
35.41403889,-114.906
36.29048611,-115.117
37.2863,-117.041
36.21778056,-115.137
36.19584444,-115.103
36.2523,-115.117
36.22496389,-115.162
36.02851944,-115.151
36.01064722,-115.139
36.18358056,-115.242
36.16240278,-115.099
39.543325,-119.803
35.65511667,-115.381
36.52462778,-114.941
36.17195278,-115.215
36.20167778,-115.276
36.19581389,-115.123
36.05754167,-115.132
39.52990833,-119.715
36.13021111,-115.084
36.181025,-115.099
77.7777,777.7777
39.52161944,-119.754
36.18141667,-115.048
36.14928056,-115.091
36.02020278,-115.266
35.74099444,-115.356
36.17804722,-115.254
36.217575,-115.113
36.45496111,-115.698
36.11914444,-115.335
36.21551944,-115.121
36.12579167,-115.267
36.06496389,-115.18
36.14415278,-115.248
77.7777,777.7777
36.09995,-115.105
39.55652222,-119.789
37.24970556,-117.004
36.00213889,-115.487
36.16156667,-115.116
36.00853611,-114.78
36.15911944,-115.062
36.11531389,-115.101
36.147375,-115.047
36.27779722,-115.135
39.61984722,-119.776
36.15891667,-115.303
38.00880278,-118.222
36.14434167,-115.135
36.14580278,-115.101
36.1256,-115.137
36.144725,-115.207
36.08267222,-115.19
36.11444167,-115.18
35.93393333,-114.856
36.24019167,-115.08
39.38508333,-119.815
41.75687222,-114.759
36.29558611,-115.327
38.92873056,-119.163
36.19484167,-115.242
36.08515556,-115.293
36.10733889,-115.119
36.21757222,-115.186
35.85276944,-114.932
36.26108056,-115.216
36.09395,-115.076
36.11821111,-115.18
39.52311944,-119.838
36.01615278,-115.172
36.23317222,-115.261
36.30496944,-115.306
37.44040278,-115.375
36.07800556,-115.234
40.08034722,-118.621
36.11728056,-115.951
40.948925,-117.494
36.14425556,-115.133
39.499575,-119.789
36.239725,-115.134
36.778325,-114.271
36.30813056,-115.27
36.21195833,-115.242
39.51878889,-119.888
36.07284722,-115.768
39.53575,-119.779
36.24817778,-115.315
36.10027778,-115.213
39.51308611,-119.778
38.135775,-117.53
39.51407222,-119.437
36.11518889,-115.067
40.96818889,-114.963
36.18423889,-115.245
39.44258611,-119.743
36.20519167,-115.32
36.14771944,-115.146
36.20344444,-115.251
36.03461389,-115.204
40.83126667,-115.783
36.10016667,-115.22
36.14592778,-115.091
36.14639167,-115.191
36.647225,-116.34
36.164575,-115.062
36.14431389,-115.083
36.12029167,-115.136
41.01904444,-117.578
36.14445,-115.175
36.319575,-116.02
39.52822222,-119.823
36.07099167,-115.007
36.15885,-115.173
39.51285556,-119.435
36.11469444,-115.146
36.25934167,-115.078
39.42690833,-119.182
36.04202778,-115.082
41.09775833,-115.004
36.38475,-115.606
36.67006389,-114.521
39.11826944,-117.11
39.63723333,-119.71
38.97469722,-119.88
38.547,-118.42
36.00003889,-114.964
36.11550278,-115.19
35.79681389,-114.944
39.67252778,-119.922
39.4885,-117.804
40.82731944,-115.755
36.20322778,-115.233
40.74989722,-114.052
36.12961389,-115.07
36.07171667,-115.103
39.42684444,-119.727
37.25574722,-117.009
37.48236389,-117.173
36.217725,-115.096
39.52766111,-119.768
39.34460556,-119.42
36.18624722,-115.306
36.02028333,-114.974
36.05683611,-115.092
40.73796944,-114.044
40.82273889,-115.808
36.15642222,-115.28
36.12141111,-115.074
36.15921944,-115.16
39.54529722,-119.753
36.01823333,-115.089
35.27063056,-115.261
39.19186111,-114.698
39.43558056,-119.758
39.38671111,-119.786
36.14442778,-115.225
36.24094444,-115.275
36.12150556,-115.146
36.24035278,-115.08
36.19585833,-115.103
36.03502222,-115.1
40.85816111,-117.954
36.26136667,-115.212
41.05291667,-114.97
39.53478056,-119.803
36.14359167,-115.158
36.17391944,-115.068
36.13637778,-115.178
36.02870278,-115.217
39.55427778,-119.598
36.249075,-116.004
36.11463611,-115.235
35.98046667,-115.152
36.01802778,-115.091
39.53319444,-119.811
39.47696111,-119.783
37.88736667,-114.418
39.56491944,-119.79
36.14704167,-115.072
36.16128611,-115.206
39.52433333,-119.812
39.63615833,-119.942
36.10105,-115.05
36.24070833,-115.306
36.10762778,-115.064
36.13699722,-115.074
36.11481944,-115.15
36.10818889,-115.059
36.09242778,-115.243
36.22568889,-115.064
40.61263056,-116.867
38.67653056,-114.632
36.11465833,-115.138
39.55291667,-119.826
36.100925,-115.051
39.98178889,-118.688
39.59446667,-119.168
39.56341389,-119.544
36.19574167,-115.245
36.21041111,-115.121
36.27935,-115.036
38.86091944,-118.784
36.15921667,-115.24
36.20846111,-115.204
36.18128611,-115.116
36.17721667,-115.143
39.55632222,-119.72
39.04058333,-119.78
39.52579167,-119.789
35.95638056,-114.908
36.65275556,-114.583
39.39174444,-119.789
39.17658056,-119.733
36.03413056,-115.084
36.12999444,-115.199
42.96223333,-70.8564
44.366675,-71.3148
43.30073056,-71.5799
44.44023889,-71.191
42.89718333,-71.4686
43.75035556,-71.1345
43.02892778,-71.0737
43.3871,-71.0821
43.08103056,-70.7749
42.987325,-71.4465
42.90133056,-72.0239
42.72227222,-71.4503
43.47241389,-71.5849
43.63965556,-72.1918
42.74574444,-72.464
43.23380556,-71.3614
42.84700278,-71.9649
43.09889722,-71.9612
43.07650556,-71.4725
42.91498889,-71.4652
42.86060278,-71.1155
43.32212222,-71.5956
44.32760833,-71.6928
42.826425,-71.8537
43.34466389,-72.3104
43.111,-71.4774
43.16700833,-71.5343
43.03704444,-70.7485
43.45055,-72.3868
43.64296667,-71.1575
43.22531944,-70.8957
44.17111389,-71.9571
43.19374444,-71.2867
43.62166111,-71.4697
43.2471,-71.4271
42.98722778,-71.4205
42.73358889,-72.4158
43.45098056,-71.2097
43.47117222,-71.7266
42.90101111,-71.1926
43.61503889,-71.503
43.61977222,-71.4766
43.07213611,-71.4539
43.11813056,-71.0352
44.54796111,-71.2765
42.99913611,-71.4754
43.21706389,-71.534
43.41430278,-71.4507
42.84627222,-71.217
42.84705,-71.1774
43.45256111,-71.47
43.68022778,-71.1235
44.29138889,-71.755
42.98499722,-71.4631
44.13768056,-72.0328
42.87088056,-70.8603
43.00325556,-70.9816
42.8181,-71.4964
42.93040556,-70.798
43.60531667,-71.7422
43.35945,-72.3543
42.98723333,-71.4593
42.92777778,-70.8847
44.18253889,-71.9411
42.96854722,-71.5094
43.63442222,-70.9827
42.95519722,-71.3993
42.74686389,-71.3838
43.6145,-71.6405
43.24801944,-71.0506
42.79862778,-72.3761
42.99831667,-71.3864
44.498575,-71.5748
43.27218611,-70.9531
43.21768333,-71.5066
42.85849722,-71.3262
43.57254167,-71.3509
42.88919722,-70.8781
42.89468056,-72.4925
42.77921389,-71.3898
43.13353889,-71.0205
44.86559444,-71.5336
43.21199444,-71.1945
43.15922778,-71.0057
44.00483889,-71.0884
43.24731389,-71.5716
43.37169167,-72.1237
43.45145556,-71.4703
44.30794722,-71.7789
44.14151389,-72.0246
42.96096944,-71.4153
43.26665,-71.5884
43.27751111,-71.8173
42.92627222,-70.8666
43.20096667,-71.1623
43.68666667,-71.1212
43.03461944,-71.3186
43.16970833,-70.8324
42.96140556,-71.4159
43.37621944,-72.1555
43.29049444,-71.6047
42.87252222,-70.8183
43.24849722,-71.4189
43.230425,-71.3704
43.22002222,-70.993
43.43750833,-71.7997
43.34055833,-71.6162
42.77111667,-71.4936
42.76349444,-71.4499
44.02529722,-71.1329
43.65190833,-72.2527
43.34731111,-71.6143
42.8398,-71.5017
43.64005,-71.6485
43.98853889,-71.1104
44.04011111,-71.681
42.78688889,-71.2329
43.16328611,-71.5191
42.97854167,-71.5183
42.780125,-72.2721
43.21226111,-71.5868
43.17171389,-71.092
43.44788056,-71.5775
42.86573889,-72.207
43.36728056,-72.1756
43.16588056,-70.8838
42.75303889,-71.977
42.89233889,-71.327
42.83222778,-71.6849
42.72845278,-71.6283
43.01420278,-70.8823
42.75575556,-71.4654
43.13638333,-70.8412
43.14444722,-71.6547
40.72693611,-74.0535
40.71944444,-74.0778
40.34466667,-74.1118
40.080725,-74.8633
40.79771111,-74.2658
39.89339444,-74.1995
40.93511944,-74.2277
40.33377778,-74.0985
40.20656111,-74.0475
40.703175,-74.6007
39.72238333,-74.8597
40.26498889,-74.003
40.03376111,-74.9239
41.00250278,-74.357
41.023725,-74.2241
40.31539167,-74.4864
39.97058889,-74.7811
40.58953611,-74.4521
39.66688889,-74.7759
39.36308333,-74.93
40.92345,-74.235
39.95290278,-75.1191
40.76905556,-74.2398
39.90244722,-74.9222
39.93047222,-74.1769
40.51425833,-74.4873
40.85165556,-74.1941
40.81812778,-74.1693
39.68957778,-75.0179
39.41169167,-74.6439
40.71283889,-74.156
40.41195556,-74.7023
39.93905278,-75.0228
39.94955278,-74.4864
40.01414722,-74.322
39.93987778,-75.092
40.226925,-74.7555
40.207775,-74.7644
40.74507778,-74.2178
40.20930278,-74.7468
40.89348611,-74.113
40.478625,-74.4983
39.18298889,-74.7268
40.07487778,-74.7777
40.97325556,-74.3025
40.31709722,-74.9037
40.73067222,-74.1105
39.63260556,-74.8009
39.25567778,-74.6657
41.10813333,-74.7256
40.76515556,-74.2048
39.63558056,-74.375
39.66944444,-75.3858
39.63808056,-74.9348
39.45067778,-75.2845
39.79385833,-75.3453
39.987075,-74.8938
40.35231944,-74.4743
40.33289167,-74.4815
40.65688333,-74.4411
39.783575,-75.3413
39.752425,-75.0463
39.81581389,-75.2551
40.05043056,-74.8267
40.61539167,-74.2855
40.41614167,-74.3048
40.90055278,-74.1619
39.02588333,-74.8536
40.02215278,-74.8444
40.71706111,-74.0619
39.93808889,-75.0914
40.47763333,-74.2758
39.84583333,-75.02
40.80691111,-74.2618
40.86169444,-74.0585
40.70343611,-74.1529
40.90231944,-74.7208
40.09076944,-74.2052
40.15595833,-74.3059
40.52960556,-74.2984
40.72352778,-74.2495
39.83261389,-74.7349
39.79977778,-74.9365
40.993275,-74.0342
39.74041944,-74.8734
40.72090833,-74.047
40.70320833,-74.2464
40.97038889,-75.1292
41.06530833,-74.1813
40.29415556,-74.092
40.93497222,-74.1169
40.77044722,-74.0375
39.95276389,-74.1767
40.34096944,-74.6043
39.75750833,-75.2825
39.97463056,-74.5912
40.60445833,-74.2946
40.06023056,-74.4621
40.88073611,-74.2074
39.94827222,-75.1013
39.85279167,-75.097
39.19406111,-74.717
40.59909167,-74.4322
40.42452222,-74.5246
40.43596944,-74.4847
39.45163333,-74.6451
40.20613333,-74.7144
40.62104722,-74.4238
40.80898889,-74.4654
40.043675,-74.9082
39.79003889,-75.1759
40.04858333,-74.2095
40.53434444,-74.3359
40.23091667,-74.0497
39.41576389,-75.0388
39.56049444,-75.3444
40.49775556,-74.4366
39.93253056,-75.1019
41.05011389,-74.8192
40.17873056,-74.2382
39.92714167,-74.9543
40.74870278,-74.1955
40.44661111,-74.3833
39.6965,-74.934
40.57256389,-74.3279
40.293325,-74.5895
39.70713333,-75.4497
39.72778611,-75.1855
39.44024167,-75.2656
39.48306111,-74.9603
39.50900833,-75.0598
40.0407,-74.223
39.93733889,-74.9698
40.78411944,-74.0199
40.82565556,-74.1255
39.40470278,-75.0451
39.98785556,-74.7349
41.13231944,-74.6126
40.72485278,-74.2105
41.02864167,-74.297
40.7964,-73.9965
40.2379,-74.7548
40.17346944,-74.4877
40.91235278,-74.1344
40.22880556,-74.7312
39.61318889,-74.7652
39.72635556,-75.1173
40.89011111,-74.1068
39.9797,-74.7692
40.7541,-74.1251
39.94285,-74.6119
40.09373889,-74.8135
41.31185,-74.6782
40.057025,-74.2159
40.813125,-74.8184
39.899225,-74.5954
99.9999,999.9999
40.76843056,-74.3452
39.28356667,-75.0638
39.446275,-75.2121
39.436125,-75.2106
40.03689167,-74.1992
40.91386389,-74.0601
40.97311111,-74.2394
39.84669167,-74.6763
39.39676667,-75.0679
41.01522222,-73.9458
40.19341389,-74.6681
39.36858056,-74.418
39.40478889,-74.513
40.14532222,-74.7018
39.68997778,-75.1367
39.72543611,-75.0005
39.97589722,-75.0136
40.90102222,-74.7204
40.76868056,-74.2158
39.964775,-74.214
40.77115,-74.3435
40.24760278,-74.1015
40.56769722,-74.61
39.57251667,-74.8234
39.94786111,-75.0983
39.95666944,-75.0972
39.70446944,-74.7766
39.85371667,-74.9823
40.20446944,-74.3485
39.57240556,-74.8772
39.267825,-74.8653
40.58391667,-74.4841
40.31239722,-74.6614
40.49437222,-74.4728
39.826225,-74.9884
39.6916,-74.9233
40.56129444,-74.3223
41.03050833,-74.0696
40.21325833,-74.7564
40.69863889,-75.1885
41.00293056,-74.0347
40.55588889,-74.454
40.64352778,-74.6052
40.43451389,-74.1238
40.27627222,-74.1652
39.95063611,-75.0786
40.66321389,-74.2527
40.55414444,-74.2919
40.09538889,-74.1457
40.65520833,-74.5641
40.58745278,-74.4485
40.54795,-74.443
39.69493611,-75.1435
39.60441111,-74.9932
39.41244167,-74.5722
40.46768889,-74.6305
40.70150833,-74.155
40.59945833,-74.6269
40.56584444,-74.2563
39.74143889,-74.9756
40.62988333,-74.2707
39.19483611,-74.8412
39.701,-75.4604
40.52521667,-74.2661
40.9041,-74.1931
40.61891944,-74.2826
40.95373056,-74.1554
40.53081944,-74.4176
40.80279722,-74.4755
40.32925278,-74.3057
40.87344167,-74.4814
40.81776111,-74.0438
40.90565833,-74.161
40.96711667,-73.9168
39.57696944,-74.7169
39.94924722,-74.5462
40.31066667,-74.0231
39.80478333,-74.9583
39.94375,-75.1067
40.07903889,-74.8415
40.93769167,-74.5919
39.94195556,-74.2045
40.064775,-74.163
40.22418611,-74.7811
40.89146944,-74.7101
39.953425,-75.1375
39.85060278,-75.0967
40.58464444,-74.6162
39.53085833,-75.5014
40.80166389,-74.4817
40.84502778,-74.1084
39.71837778,-75.3952
38.999725,-74.8524
40.23242778,-74.6712
39.98858333,-75.0227
40.05123889,-74.7253
40.66786389,-74.4125
40.64116944,-74.2854
40.58840556,-74.6408
40.63950278,-74.5739
39.40426389,-74.5284
40.86745556,-74.4454
41.03108611,-74.8193
40.18948611,-74.6073
39.52867222,-74.6475
40.05198333,-74.8953
40.97830833,-73.9589
40.65476944,-75.1699
40.92374167,-75.0517
40.04766111,-74.851
41.2972,-74.6558
40.70066111,-74.1964
40.75904444,-74.2233
40.74545556,-74.9477
40.90120278,-74.1539
40.61931111,-74.2198
40.66553611,-74.2048
39.73818333,-75.2149
40.84336389,-74.3443
40.67131667,-74.2379
40.0936,-74.8134
39.84514722,-75.1477
40.35513333,-74.406
39.84759444,-75.0723
40.91936944,-74.1247
40.91857222,-73.9969
40.88271389,-74.0939
40.11263889,-74.0568
40.53159167,-74.5009
39.99263333,-74.8793
40.98050556,-74.1226
40.70683056,-74.1524
40.83003611,-74.1387
40.77878889,-74.1615
40.58568611,-74.2147
39.39293889,-74.5299
40.53336389,-74.4194
40.75463889,-74.1671
40.40470278,-74.0019
40.61071667,-74.404
40.68581667,-74.2931
41.06046944,-74.4779
40.56961111,-74.4368
39.67636389,-74.9274
40.56980556,-74.6348
40.74592222,-74.2428
39.14573889,-74.8252
39.04371667,-74.8573
39.62263889,-74.9262
40.51411111,-74.4873
39.64275556,-74.8359
40.88911944,-74.1391
40.44609722,-74.5385
40.74101667,-74.5019
40.27519722,-74.7061
40.77646944,-74.3614
40.726375,-74.2287
40.82138333,-74.2256
40.93483611,-74.2277
40.94095833,-73.9768
40.18537778,-74.6822
40.85524167,-73.9678
39.90509444,-74.3253
40.90774722,-74.58
40.61041944,-74.4118
39.34383056,-74.9967
39.43507222,-75.0408
39.46779444,-75.1914
40.919025,-74.1255
40.61020556,-74.7149
39.67404722,-74.9791
40.91147778,-74.5137
40.02530833,-74.1439
39.62891389,-75.4986
40.06130278,-74.2293
40.86453611,-74.0144
40.79454167,-74.703
40.23352778,-74.2186
40.01963889,-74.1544
40.26926667,-74.8001
40.52151667,-74.3372
39.64050278,-74.3687
40.69993889,-74.197
40.887975,-74.1527
40.86748611,-74.1567
40.25401389,-74.3691
39.23818611,-74.9002
40.79168611,-74.4703
40.86034444,-74.5899
39.96871389,-74.172
39.48037222,-75.0575
40.50644722,-74.2929
99.9999,999.9999
40.75004167,-74.06
39.70635,-74.7477
40.52344722,-74.3068
40.293625,-73.9821
40.34606111,-74.4814
40.4372,-74.1412
40.70066111,-74.9451
39.945525,-75.1032
40.71049167,-75.1003
40.49489167,-74.2977
40.20727222,-74.74
39.63345833,-74.7791
40.11981667,-74.2535
39.67317222,-74.2236
39.78126944,-75.169
39.94674444,-75.0281
40.85269722,-73.9583
40.41682222,-74.1362
40.97486111,-74.7396
40.87563889,-73.9865
40.61228889,-74.4177
40.68932778,-74.3
40.62571667,-74.2576
39.37628333,-74.4345
39.55936111,-75.0338
39.65732222,-74.843
40.64785556,-74.2473
39.894675,-75.066
40.649775,-74.2416
40.62275,-74.247
40.01486389,-74.3155
40.80614722,-74.0013
39.80310556,-75.1063
40.19830556,-74.753
40.85672222,-74.6041
40.93125278,-74.0147
39.55541389,-74.6527
39.3762,-74.4845
40.26751667,-74.4901
39.47308889,-74.5289
39.92841667,-75.1234
39.80775278,-75.0584
40.47843611,-74.2979
40.65283611,-74.2134
40.91228056,-74.1557
40.66186389,-74.2193
40.47894167,-74.5634
39.6955,-74.9989
39.73946667,-75.1409
40.687825,-74.4168
40.108925,-74.2354
40.90965833,-74.7123
39.74737778,-75.3508
39.74713333,-75.1424
40.72073333,-74.2026
40.71876667,-74.1643
40.72258056,-74.2565
40.72943333,-74.2231
40.70882778,-74.0996
39.92165278,-74.9473
39.88842778,-74.582
40.79844444,-74.2708
40.70874722,-74.0786
40.90756944,-74.7268
40.17662222,-74.0556
40.07944167,-74.7681
40.53374167,-74.301
40.98213056,-74.9629
39.73438056,-74.9973
39.98197778,-74.8124
40.71932222,-74.0774
40.66946944,-74.12
40.366875,-74.2937
40.27002222,-74.2145
40.19775833,-74.6685
40.27972222,-74.8246
40.53713889,-74.2959
40.47118056,-74.3504
40.56625,-74.2972
40.603175,-74.3467
39.86795,-75.1011
40.61571944,-74.2534
39.93963889,-74.5148
40.6887,-74.1926
41.06319444,-74.6914
40.85538611,-74.7744
39.93947778,-74.9551
40.54059722,-74.3881
40.87870833,-74.0645
40.55457778,-74.2783
40.22305833,-74.0343
40.66808333,-74.1116
39.55923611,-75.014
40.48991944,-74.4371
40.38340556,-74.3885
40.49697222,-74.4443
39.67740278,-74.9637
40.58172778,-74.2541
40.774725,-74.1324
40.74689167,-74.0517
39.61397222,-74.9116
39.63775556,-74.9345
40.80019722,-74.2031
39.81959444,-74.9942
39.59825833,-75.009
40.72524167,-74.3052
40.71118611,-74.225
41.00299444,-74.3572
39.91382222,-74.1545
40.74314167,-74.167
40.71948333,-74.2299
40.19835278,-74.753
40.76773889,-74.1846
40.74376389,-74.1768
40.07123056,-74.8652
40.24228889,-74.5756
40.46,-74.4651
39.94030278,-75.0962
40.54385278,-74.587
40.60501111,-74.4786
39.51294444,-74.9241
40.57691111,-74.3313
41.10296389,-74.7285
39.97533889,-74.8992
40.86194722,-74.362
39.84735556,-74.491
40.26059722,-74.7803
40.09603889,-74.2175
39.45930833,-74.788
40.33566389,-74.1257
40.80500556,-74.0728
39.94222778,-75.1104
39.95229722,-75.031
39.64889722,-74.8687
39.79928333,-75.0475
40.69773889,-74.225
40.9684,-74.1534
39.86032778,-74.1899
39.436875,-74.4986
40.87615556,-74.0232
39.44460833,-75.2403
40.22062778,-74.0132
40.72590833,-74.1797
40.70343333,-74.7724
40.73084444,-74.048
39.47195833,-74.8431
39.53279167,-75.0587
40.24847222,-74.2919
40.89215556,-74.1272
40.26783611,-74.6879
40.04299722,-74.2986
40.85683611,-73.9793
39.995075,-74.7824
40.24069444,-74.7685
39.39005278,-74.5242
39.73596667,-75.0479
39.63251667,-75.0849
41.17938889,-74.555
40.83843333,-74.39
41.10746667,-74.1661
40.27104444,-74.6911
40.52913611,-74.3486
39.86075833,-74.5478
40.64614167,-74.592
39.94943056,-74.2077
40.74500556,-74.1362
39.90638889,-75.114
39.91329167,-74.9821
40.73464444,-74.1627
40.63075,-74.2522
39.12398333,-74.789
40.83847778,-74.2755
39.54272778,-74.6674
40.78816111,-74.0356
40.66217222,-74.108
32.22790833,-107.751
32.13572222,-103.46
32.29975,-106.814
32.68502222,-103.141
32.93000833,-103.368
35.95951111,-106.105
32.71059167,-103.136
34.20460278,-108.932
35.40139167,-109.003
35.52420833,-108.775
35.07379167,-106.551
32.23398889,-104.079
34.82514444,-106.219
34.65597222,-105.476
35.07686389,-106.586
35.89014167,-107.162
36.53926111,-107.974
36.50181944,-105.59
32.34578889,-104.221
35.27323333,-106.557
36.24118611,-107.707
35.40969722,-106.151
32.21038611,-103.511
35.691975,-105.949
36.55024722,-108.717
36.40910278,-107.857
35.15605833,-106.721
35.15232222,-105.751
35.06587778,-106.551
35.068775,-106.504
35.08258611,-106.699
36.75020833,-108.666
35.65802778,-105.986
35.07632222,-106.578
35.09178056,-106.73
34.79402222,-106.77
32.91096111,-105.464
35.08039444,-106.525
32.21444722,-103.66
32.21046389,-103.534
36.41304167,-108.078
35.51966111,-105.25
35.04148333,-106.907
36.44793056,-108.722
32.02591389,-106.485
35.10901389,-106.58
35.07385833,-106.551
34.41931667,-103.188
35.13958611,-106.598
32.21039722,-103.485
35.11588611,-106.702
35.65874167,-108.769
35.74811389,-106.941
32.6955,-107.218
36.31980833,-104.417
36.09697222,-106.044
32.38646111,-104.213
35.59706667,-105.145
35.95751944,-107.351
35.12883611,-106.569
32.70759444,-107.218
34.25114722,-103.251
35.07224722,-106.569
35.085175,-106.636
35.08693611,-106.747
32.01401667,-103.139
32.1817,-103.399
33.42517778,-104.465
33.14635833,-107.26
35.36360556,-106.488
35.99301667,-105.932
32.682,-103.179
32.69690556,-103.351
35.65934167,-105.972
32.88651111,-105.96
36.21151944,-105.919
36.24000278,-108.895
33.02998333,-104.751
35.64384722,-106.01
35.23133611,-106.658
35.36391667,-106.487
35.10968611,-106.636
35.13559722,-106.586
35.10538056,-106.645
35.53032222,-108.607
32.83101667,-104.295
34.84259722,-106.697
35.02919444,-109.017
35.14658889,-106.581
35.08383333,-106.711
32.39004444,-106.728
32.43893611,-104.241
36.85630278,-106.007
35.50522222,-108.833
35.15841111,-106.497
35.46001944,-108.822
35.79262778,-108.358
35.07052222,-107.108
35.86453333,-107.467
35.62529444,-108.54
36.73880833,-108.405
34.09200278,-107.901
35.49351944,-105.672
34.89301111,-106.727
35.67098611,-105.955
32.45823611,-103.159
36.52408333,-107.953
36.75131944,-108.063
32.30886111,-106.765
32.86243611,-104.95
32.32289722,-104.263
36.70939167,-105.423
35.10912778,-106.624
36.733925,-108.216
35.96138889,-107.659
36.72079722,-108.258
32.87346111,-103.291
35.48461111,-108.455
35.02719722,-106.674
34.31589722,-106.886
35.10343889,-106.706
35.63468611,-106.053
32.49506111,-104.363
32.54092222,-103.769
35.57897778,-105.668
35.05116111,-106.158
36.704125,-105.582
35.52800833,-108.758
34.83899722,-106.729
36.80883333,-106.568
33.04296389,-106.008
35.08383889,-106.55
35.11462222,-106.542
35.07272222,-107.751
36.70403056,-104.481
33.70481111,-104.035
35.13235833,-106.609
35.148875,-106.557
35.20724722,-106.652
